Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,VideoAmt,PetID,PhotoAmt,AdoptionSpeed
2,2,266,299,3,2,3,6,1,1,2,2,2,1,2,0,1,9fab4e65f,8.0,2
1,24,152,0,2,2,0,0,1,1,3,3,2,1,1,0,0,d8f3da4b6,0.0,2
1,10,152,0,1,1,2,0,1,1,1,1,1,1,2,50,0,a98716d75,5.0,1
2,2,299,0,1,1,7,0,2,1,2,2,2,1,1,0,0,38d0a0bab,9.0,1
2,3,266,0,1,3,0,0,2,1,2,1,2,1,1,0,0,49e00fc7f,1.0,1
1,2,307,0,1,1,7,0,2,1,1,1,2,1,1,0,0,a24a102b1,8.0,2
2,4,266,0,3,1,2,7,1,1,2,2,2,1,4,0,0,5780fe74a,2.0,4
2,5,266,247,3,1,2,7,2,1,2,1,2,1,2,50,0,ef7870add,9.0,3
2,3,266,266,3,1,6,7,1,1,2,2,2,1,5,0,0,b58cef42d,4.0,2
1,2,307,0,2,1,5,0,2,1,1,1,2,1,1,0,0,ad5692ee7,6.0,2
1,5,204,307,1,2,5,0,3,1,3,3,3,1,1,0,0,c318c6ccf,3.0,2
1,3,307,0,1,1,4,0,2,1,2,1,3,1,1,0,0,95914d469,7.0,3
2,25,266,0,3,1,4,7,3,1,2,1,2,1,4,0,0,fee500b95,4.0,3
2,4,266,0,2,2,3,4,1,1,2,1,2,1,1,0,0,5c62b4a8e,1.0,2
1,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,0,f1dc8864e,4.0,2
2,2,266,0,2,1,2,6,1,1,2,2,2,1,1,0,0,8cb79284e,2.0,3
2,3,266,0,2,1,2,3,1,1,2,3,2,1,1,0,0,3e3743dc7,5.0,4
2,9,266,0,2,5,0,0,2,1,2,2,2,1,1,0,0,2d572bc20,2.0,2
2,3,266,0,1,3,0,0,2,1,1,1,2,1,1,0,0,edd8e11d2,6.0,3
2,24,266,0,1,6,7,0,2,1,3,3,1,1,1,0,0,bf6a56d33,2.0,2
1,4,307,0,2,1,2,3,2,2,2,2,3,1,1,0,0,6b42c0d29,2.0,4
2,4,265,0,2,5,0,0,2,2,1,1,2,1,1,0,0,cd9d97bc8,3.0,4
2,2,265,0,2,2,5,7,2,2,2,1,2,1,1,0,2,a1093437e,4.0,2
2,7,266,0,2,1,2,7,2,1,1,1,1,1,1,0,0,a21f183ed,3.0,2
2,7,254,266,2,1,4,7,2,1,1,1,1,1,1,50,0,14c70b2c2,3.0,1
2,3,299,0,1,4,7,0,2,1,3,3,3,1,1,0,0,e38690387,4.0,2
2,1,266,0,1,1,2,7,1,1,2,2,2,1,1,0,0,3750b5365,4.0,4
2,2,266,0,1,1,2,0,1,1,2,2,2,1,1,0,0,6c7fc08e6,4.0,2
1,9,307,0,1,2,7,0,2,1,1,1,1,1,1,0,0,f8d98877d,6.0,4
1,24,307,307,2,1,2,7,2,2,3,1,3,1,1,0,0,2b95747f3,1.0,3
2,21,265,0,1,1,2,6,2,2,1,1,1,1,1,0,0,6632022cd,2.0,2
2,48,299,0,2,7,0,0,2,1,3,3,1,1,1,0,0,1ea9285ea,2.0,4
1,1,307,307,1,1,2,0,2,2,2,2,2,1,1,0,0,c4be004d4,1.0,3
2,12,266,0,2,1,7,0,2,1,2,1,2,1,1,0,0,c39793853,1.0,3
2,6,266,0,2,3,4,7,1,1,1,1,2,1,1,0,0,d1531602c,4.0,3
2,3,266,0,1,1,6,7,1,1,2,2,2,1,1,0,0,50ad19176,1.0,1
1,6,307,0,2,1,0,0,3,1,2,2,2,2,1,0,0,a0c584c54,2.0,4
2,5,264,0,2,6,7,0,2,2,1,1,2,1,1,0,0,78e5e19b6,3.0,1
2,2,265,0,3,3,4,0,2,2,2,2,2,1,3,0,0,f810c2cae,4.0,2
1,3,307,307,1,2,0,0,2,1,1,3,1,1,1,0,0,b517c8c90,1.0,4
1,24,179,0,1,7,0,0,1,1,1,1,1,1,1,0,0,edac63019,1.0,1
2,3,266,0,1,1,7,0,1,1,2,1,2,1,1,0,0,c99720dbb,5.0,2
1,1,307,307,2,1,2,0,2,1,1,1,2,1,1,0,0,c0a4d02cc,4.0,2
1,3,103,307,1,5,6,0,3,1,2,2,2,1,1,0,0,d2fa0b0df,1.0,2
1,1,75,307,3,1,2,5,1,2,3,3,3,1,6,0,0,1fd1d2349,2.0,4
2,2,266,0,2,1,4,7,1,1,2,1,2,1,1,0,0,9b7f2424f,7.0,2
2,2,266,303,1,1,3,0,1,1,2,1,2,1,1,0,0,5b31b0fa4,1.0,4
2,2,254,0,3,4,7,0,2,2,2,2,2,1,4,0,1,1ba7bdbe6,10.0,1
1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,0,c63dc4adb,1.0,2
1,2,307,218,1,1,2,0,2,2,1,1,2,1,1,0,0,9edb2d79a,4.0,1
1,3,307,0,2,1,7,0,2,1,2,1,2,1,1,0,0,767a3b706,3.0,4
2,2,266,0,1,3,5,0,2,1,2,1,2,1,1,0,0,54b687d7c,10.0,2
1,3,218,119,2,2,0,0,2,2,1,1,1,1,1,0,0,bef897b2b,2.0,2
1,36,307,307,1,1,0,0,2,2,1,1,1,1,1,150,0,e4b1b7afe,1.0,4
2,1,264,0,3,1,2,4,1,1,2,2,2,1,3,0,0,056bf1b17,3.0,0
1,2,31,307,1,1,7,0,2,1,3,3,2,1,1,0,0,69f986aaf,2.0,3
1,2,69,307,2,1,0,0,2,1,3,1,2,1,1,0,0,911464bd8,5.0,2
1,12,307,109,1,2,3,0,2,2,1,1,1,1,1,0,0,918471707,4.0,3
1,4,307,0,1,4,7,0,2,1,1,1,2,1,2,0,0,b567ca662,6.0,2
2,5,288,266,2,4,6,7,2,1,2,1,2,1,1,0,0,f03a41229,2.0,2
2,3,264,0,1,2,7,0,3,3,2,1,2,1,1,50,0,feb06d776,4.0,1
1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,0,a2c98c186,3.0,2
1,48,109,307,2,2,3,0,2,2,1,1,2,1,1,0,0,ac45f71e3,3.0,1
1,60,307,0,1,2,5,7,2,2,3,3,3,1,1,0,0,ebae250e9,2.0,4
1,3,307,0,1,1,2,7,1,1,2,2,2,2,9,0,0,84ce5f32b,9.0,2
1,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,0,e808d9fee,2.0,4
2,1,266,0,2,2,3,4,1,1,2,1,2,1,4,0,0,94f9f7789,2.0,2
2,3,265,0,3,1,4,7,2,2,2,2,2,1,4,0,0,5aeba94a3,1.0,4
2,0,266,0,3,5,7,0,1,1,2,2,2,1,5,0,0,05bbc9111,7.0,1
2,4,265,0,2,1,4,7,1,2,3,3,3,1,1,0,0,3af6477aa,6.0,3
1,12,20,213,1,1,2,7,2,1,1,1,1,1,1,0,0,d01112d4a,2.0,4
1,1,307,307,1,1,2,0,2,1,2,1,2,1,1,150,1,99a0196aa,10.0,3
1,4,307,141,1,1,2,0,2,1,2,2,2,1,1,0,0,ecba83b43,2.0,2
1,2,307,0,2,1,5,0,2,1,2,2,2,1,1,0,0,485cff597,8.0,1
2,2,264,0,2,1,2,6,1,3,2,2,2,1,1,0,0,162195d38,5.0,0
1,15,109,141,2,3,5,0,2,1,3,1,3,1,1,0,0,295dac1ce,3.0,3
2,5,266,0,2,2,4,0,2,2,1,1,1,1,2,50,0,258fe3053,2.0,1
1,3,307,0,3,2,0,0,3,1,2,2,2,1,3,0,0,b09ecfb53,1.0,2
1,3,190,0,2,1,7,0,4,2,1,2,2,2,1,0,0,331a14422,4.0,1
2,12,266,0,1,2,3,7,2,2,2,1,2,1,1,0,1,c383e3e7b,4.0,4
2,4,292,0,1,1,2,7,1,1,2,1,2,1,1,50,0,36c4871dc,5.0,4
2,3,266,303,2,1,2,5,2,1,1,1,2,1,1,0,0,82f1872bf,6.0,1
2,2,266,0,3,5,7,0,3,1,2,1,2,1,4,10,0,38a7b1842,3.0,0
1,4,307,307,2,1,0,0,2,1,1,1,2,1,1,100,0,2fe1eb7b8,2.0,4
1,1,307,307,1,7,0,0,3,1,2,1,2,1,1,50,0,23a1e62d8,1.0,1
2,3,265,0,2,1,2,7,1,2,2,1,2,1,1,1,0,d3ec31e51,3.0,4
1,24,307,0,1,1,2,3,2,2,1,1,1,1,1,0,0,32ac38a9f,13.0,3
1,3,307,0,1,5,0,0,2,1,2,1,2,1,1,0,0,35bbb3a85,3.0,1
1,1,307,0,3,1,5,7,2,1,2,2,2,1,4,10,0,784e466b1,4.0,1
2,4,292,266,2,1,5,6,1,1,2,1,2,1,1,0,0,425804cd2,1.0,1
1,2,307,0,2,2,7,0,2,1,1,1,2,1,2,0,0,f68bec222,3.0,1
1,1,81,307,2,1,2,0,2,1,2,2,2,1,1,0,0,c5baf5497,1.0,1
1,9,307,0,2,1,2,0,2,1,3,3,3,3,1,0,0,16ffedcf8,7.0,3
2,1,265,0,1,2,3,5,2,2,3,3,3,1,1,0,0,cf68421ff,7.0,4
1,48,128,0,1,2,7,0,2,1,1,1,2,1,1,0,0,18286db6a,2.0,3
1,2,307,0,3,2,5,0,2,2,1,1,2,1,6,0,3,e66a993a5,16.0,2
2,5,266,0,2,1,0,0,2,1,2,1,2,1,1,0,0,addb9bc2d,1.0,4
1,72,179,0,1,2,5,0,2,1,3,3,3,1,1,200,0,c8e2a9092,2.0,4
1,72,179,0,2,5,0,0,1,1,2,2,2,1,1,200,0,4a5a05ef7,1.0,3
1,1,307,0,3,1,2,7,2,1,2,1,2,1,4,0,0,11fa9d216,7.0,4
2,4,266,0,3,1,4,7,2,1,2,1,2,1,2,50,0,6d22192b4,4.0,4
2,4,266,0,2,3,4,7,1,1,2,2,2,1,1,0,0,e80b8d2d9,1.0,2
1,21,205,0,1,2,5,7,1,3,1,1,2,1,1,200,0,5abbde253,2.0,2
2,2,265,0,3,3,7,0,1,2,2,1,2,1,2,70,0,9468e2ed1,5.0,1
2,24,247,0,1,2,3,4,2,2,3,3,3,1,1,0,0,e27adf529,1.0,4
1,1,307,0,3,1,0,0,2,1,2,2,2,1,7,0,1,85f63b533,3.0,2
1,17,182,0,1,7,0,0,2,1,1,1,2,1,1,0,0,cbd6b3064,1.0,1
2,38,266,0,2,1,3,7,3,1,1,1,3,1,1,0,0,e84771c5d,1.0,4
1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,0,c278935de,4.0,4
1,48,179,179,2,5,0,0,1,1,3,3,3,1,1,200,0,8599dc67a,1.0,1
2,2,266,0,3,1,7,0,2,1,2,2,2,1,3,0,0,603fa62e1,1.0,2
1,24,109,0,2,4,5,0,2,2,2,2,1,1,1,300,0,6c64dd197,2.0,1
1,3,204,307,2,2,0,0,2,1,1,1,2,1,1,0,0,f1b4a123f,3.0,3
1,12,307,0,1,2,3,0,2,1,1,1,2,1,1,0,0,99cbd42dc,5.0,2
2,2,266,0,3,1,6,0,1,1,2,2,2,1,6,0,0,1ea31c6df,5.0,4
1,14,205,0,2,3,7,0,1,2,1,1,3,1,1,300,0,4a8f49ac8,6.0,1
2,96,289,0,2,6,0,0,4,2,1,1,1,1,3,0,0,8f22842c0,3.0,4
2,5,282,264,3,1,6,7,2,2,1,1,3,1,3,0,0,e3c2316ef,6.0,3
1,24,179,0,1,7,0,0,1,2,3,3,3,1,1,0,0,db4165316,3.0,3
2,12,265,0,2,7,0,0,2,2,3,3,3,1,1,0,0,3bb49d7d9,4.0,4
1,7,307,206,2,1,7,0,2,1,1,1,2,1,1,100,0,0e12b9baa,3.0,4
2,3,266,0,2,7,0,0,2,2,3,3,2,1,1,50,0,7e1a6a1f0,3.0,2
2,10,266,0,2,6,7,0,1,1,2,1,1,1,1,0,0,186779691,1.0,2
2,6,266,0,2,2,0,0,2,1,1,1,2,1,1,0,0,daf955524,2.0,2
1,48,128,0,2,2,7,0,1,1,1,1,2,1,1,0,0,bf99a973b,0.0,4
2,5,265,0,2,2,7,0,1,2,1,1,1,1,1,50,0,5009ff19c,1.0,1
2,9,265,0,1,1,6,0,2,2,2,2,2,1,1,0,0,f9464ddbf,1.0,1
2,12,265,0,1,1,0,0,3,2,3,3,3,1,1,0,0,5113edf84,1.0,2
2,8,264,0,1,4,7,0,2,3,2,1,2,1,1,0,0,63f2be2e0,5.0,2
1,2,307,0,2,1,5,7,2,2,2,2,2,1,1,0,0,15d4c0bad,5.0,1
2,3,266,0,1,4,7,0,2,1,2,1,2,1,1,30,0,5d9feff2e,2.0,1
2,12,307,0,2,1,7,0,2,1,1,1,1,1,1,0,0,7ec261d88,3.0,4
2,7,265,0,1,2,7,0,3,2,2,3,2,1,1,0,0,7a0746a1f,5.0,2
1,24,49,307,2,5,0,0,2,1,1,1,1,1,1,0,0,fa253c6e7,5.0,3
2,8,266,0,2,7,0,0,2,1,3,3,3,1,1,0,0,e92b33580,3.0,2
1,2,307,0,2,2,0,0,1,1,2,2,2,1,1,0,0,ea087d248,1.0,4
1,36,141,307,2,7,0,0,2,1,1,1,1,1,1,150,0,86f41cec9,4.0,4
2,1,254,0,2,1,4,6,3,2,2,2,2,1,1,0,0,df89cc1e0,4.0,1
1,60,213,69,1,3,5,0,2,2,1,1,2,1,1,0,0,0c5fe8151,2.0,4
2,3,285,0,2,1,6,0,1,3,2,2,2,1,1,0,0,d4ae1eedd,1.0,1
1,1,307,0,2,2,0,0,2,2,2,1,2,1,4,0,0,e4a48ef49,12.0,2
1,2,307,0,1,1,2,0,2,2,1,1,2,1,1,0,0,cad1405fc,2.0,3
1,24,307,0,1,4,7,0,2,1,3,3,3,1,1,0,0,fea9183f6,1.0,4
2,24,292,265,2,2,5,7,2,2,1,1,1,1,1,0,0,8fc9d6c1a,2.0,2
2,2,266,0,2,7,0,0,2,1,2,2,2,1,1,0,0,0820696a3,2.0,1
2,12,251,0,2,6,0,0,2,1,3,3,3,1,1,0,0,0e1b8bb74,3.0,1
2,1,299,0,2,1,2,7,1,1,2,1,2,1,1,0,0,c6df796ba,2.0,1
1,2,307,0,2,1,2,5,2,1,2,2,2,1,2,0,0,dfa39b9f1,2.0,1
1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,0,605eca728,1.0,1
1,2,307,0,1,2,5,0,2,1,1,1,1,1,1,0,0,b70ec3788,1.0,2
1,36,200,192,3,2,7,0,2,1,3,3,3,1,2,200,0,47ec9e919,5.0,4
1,2,307,218,2,1,2,7,2,1,2,1,2,1,2,0,0,7dcbe3383,10.0,4
1,3,307,0,2,1,7,0,2,1,1,1,2,1,1,0,0,d5f441f79,1.0,2
1,24,240,0,1,1,2,0,1,1,3,3,3,1,1,0,0,fe2757847,1.0,0
1,60,179,0,1,2,0,0,2,2,1,2,2,1,1,0,0,de4de2e7c,2.0,3
1,48,307,0,1,1,7,0,2,1,1,1,3,1,1,0,0,09e64ce2b,2.0,4
2,6,266,0,2,1,4,7,1,1,2,1,1,1,1,0,0,fd1cd576c,1.0,2
1,6,307,307,2,1,2,0,3,1,1,1,2,1,1,50,0,1adc56d3c,3.0,4
1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,0,b533529a6,6.0,3
1,36,179,0,2,5,0,0,1,1,1,1,3,1,1,400,0,ac9feb346,1.0,4
2,1,265,0,3,1,3,7,1,1,2,2,2,1,4,0,0,b460a9761,1.0,1
1,84,307,0,2,2,7,0,1,1,1,1,1,1,1,0,0,062b387cf,2.0,4
1,2,307,0,1,7,0,0,2,1,2,1,2,1,1,0,0,bf6dedb55,9.0,3
2,3,283,0,1,2,5,0,1,2,2,2,2,1,1,0,0,917ca93b3,9.0,2
2,1,265,0,1,1,7,0,1,1,2,1,2,1,1,0,1,1b36762d2,13.0,1
2,1,266,266,2,4,7,0,1,2,1,1,2,2,1,50,0,7f7080e6b,10.0,3
1,9,195,307,1,2,0,0,1,1,1,1,2,1,1,50,0,1c107ce2b,4.0,4
2,9,306,266,1,1,7,0,2,1,1,1,1,1,1,0,0,f3f8d5097,4.0,2
1,2,307,0,2,2,5,7,2,2,2,2,2,1,4,0,0,f7550219b,5.0,2
1,2,307,307,1,1,2,0,2,2,2,1,2,1,1,0,0,c03b8b2db,3.0,2
1,7,307,0,2,7,0,0,2,1,2,2,1,1,1,0,0,12b47b4e8,5.0,4
2,12,292,0,2,2,5,7,2,1,2,2,2,1,1,0,0,fe1c36fb1,2.0,4
1,0,307,0,1,1,2,3,3,1,2,2,2,1,5,0,0,40b1839ea,7.0,2
1,24,205,0,1,2,7,0,1,2,1,2,2,1,1,100,0,553d1ee3b,3.0,1
1,11,307,0,2,3,0,0,2,2,1,1,1,1,1,0,0,8b9739cef,2.0,2
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,e464e666d,1.0,3
1,12,307,0,1,1,7,0,2,1,1,1,2,1,1,250,0,8ca49ce85,3.0,4
2,3,266,0,1,4,7,0,2,1,2,2,2,1,1,0,0,ab083aa2a,1.0,1
1,1,307,307,2,5,7,0,2,1,2,2,2,1,1,0,0,321c14446,10.0,2
2,24,292,299,2,4,7,0,2,1,1,1,1,1,1,0,0,4db45721a,3.0,3
2,3,299,0,2,1,2,0,2,1,2,2,2,1,1,100,0,237551493,4.0,2
2,9,276,0,2,4,7,0,3,2,1,1,2,1,1,200,0,a40a230be,2.0,2
2,4,266,0,1,6,7,0,2,1,1,1,2,1,1,0,0,c7e3c3270,3.0,1
1,8,307,0,1,4,5,0,3,1,1,1,1,1,1,80,0,f1d86e6ea,2.0,4
1,60,205,0,1,7,0,0,1,3,3,3,1,1,1,0,0,cfb8b6b93,3.0,2
2,27,265,0,1,5,0,0,3,2,1,2,3,1,1,0,0,a6171ee98,2.0,2
1,1,141,307,1,2,0,0,2,1,3,3,2,1,1,0,0,56147c737,1.0,3
1,2,307,0,1,2,7,0,1,1,1,1,2,1,1,0,0,36a5b3b3e,2.0,4
1,2,150,307,3,1,2,5,2,1,1,1,2,1,6,0,0,f0bfe80e3,5.0,4
2,3,266,0,1,6,7,0,2,1,2,1,2,1,1,0,0,6c14f7807,2.0,3
2,8,266,0,1,2,7,0,2,1,1,1,1,1,1,0,0,1da4026cd,5.0,3
1,8,307,0,2,7,0,0,2,2,1,1,1,1,1,0,0,00a1a8af4,3.0,2
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,662f8c2a9,9.0,3
1,84,205,195,1,1,7,0,1,2,3,1,3,1,1,0,0,c2deaf1e4,3.0,2
2,3,266,292,2,6,7,0,2,1,2,1,2,1,1,0,0,7d967671a,3.0,3
2,8,266,299,2,1,6,7,2,2,2,2,1,1,1,0,0,03f8a64fe,1.0,2
1,12,307,0,1,1,0,0,2,1,3,3,3,1,2,0,0,03f130f5f,3.0,2
2,2,265,0,3,1,4,6,2,2,2,1,3,1,9,0,0,abebcf1e4,5.0,3
1,6,307,0,2,2,0,0,2,1,1,1,1,1,1,0,0,5e5f1623c,1.0,4
2,6,266,0,1,6,7,0,2,1,1,1,1,1,1,50,0,165e11d30,0.0,3
2,3,265,0,2,1,7,0,2,2,2,2,2,1,2,0,0,07cf7d230,8.0,1
2,2,266,0,3,1,3,6,2,1,2,2,2,1,4,0,0,39f1d116e,12.0,1
1,4,307,0,1,4,0,0,2,2,3,1,2,1,1,0,0,00f3a3993,8.0,2
2,1,266,0,2,1,7,0,2,1,2,2,2,1,1,0,0,e8e2a6a8d,1.0,4
1,9,307,0,1,1,0,0,2,2,3,3,1,1,1,0,0,d1de97c49,5.0,3
2,2,266,0,3,4,0,0,2,1,2,2,2,1,3,0,0,27cf74bf1,1.0,2
1,1,307,0,1,1,7,0,2,2,2,2,2,1,1,0,0,38fb7c50c,4.0,1
2,24,265,288,1,1,5,7,3,2,3,3,3,1,1,0,0,9bd0992bc,4.0,0
1,1,307,0,2,7,0,0,1,1,2,2,2,1,1,0,2,3b15c42d3,5.0,2
2,36,301,266,2,1,2,0,2,1,1,1,1,1,1,0,0,39c654eaa,5.0,3
1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,0,09d7272ad,2.0,3
2,48,244,0,2,2,6,7,3,3,1,3,3,1,1,300,0,cbaabed93,2.0,2
2,3,265,0,1,5,7,0,1,2,2,2,2,1,1,0,0,e0b36580b,2.0,1
1,6,213,307,2,2,7,0,1,2,1,1,1,1,1,0,0,623111d43,4.0,3
2,5,265,0,2,1,6,0,2,2,2,1,2,1,2,0,0,573900346,1.0,4
2,3,306,0,1,1,7,0,1,1,1,1,2,1,1,0,0,59bedbb97,3.0,4
2,1,265,0,2,1,7,0,1,1,2,2,2,1,1,0,0,2172fb9fa,3.0,1
2,3,251,0,3,1,5,6,2,2,2,2,2,1,3,50,0,c86e1aab2,4.0,4
1,3,307,0,3,1,2,3,2,1,1,1,2,1,3,15,0,e809de3b9,8.0,2
1,1,307,0,3,2,7,0,2,1,1,1,2,1,2,0,8,6f665c704,26.0,3
2,1,265,265,2,1,0,0,1,2,2,2,2,1,1,0,0,fa2c37e6a,4.0,4
1,72,213,103,2,1,0,0,2,2,3,3,1,1,1,0,0,7d6d03de2,2.0,4
2,2,265,0,1,1,7,0,1,2,2,1,2,1,1,0,0,8240f1522,3.0,3
2,36,264,0,1,6,0,0,2,3,3,3,3,1,1,0,0,6666265da,5.0,1
1,4,307,307,2,1,4,7,2,1,2,2,2,1,3,0,0,eea42fc56,0.0,4
2,6,266,0,1,2,4,7,1,1,2,2,2,1,3,0,0,8ee6dae8d,4.0,4
1,1,307,0,3,7,0,0,3,2,2,2,2,1,2,0,0,ffe5a0271,4.0,3
1,2,307,0,3,1,2,0,2,2,3,3,3,1,6,0,0,51c4018b8,4.0,2
1,60,49,0,1,2,0,0,2,1,3,3,3,1,1,0,0,3433731c5,1.0,1
2,3,266,0,2,2,5,7,2,1,2,1,3,1,1,0,0,9e5344b71,2.0,1
1,4,307,0,1,2,7,0,2,1,1,1,2,1,1,0,0,74f15e0fd,1.0,1
1,4,307,0,1,1,0,0,3,2,1,1,1,1,1,0,0,bd763ab11,2.0,1
2,2,266,0,3,1,3,7,2,1,2,2,2,1,6,0,0,c0e37eccd,19.0,3
1,3,307,0,1,2,0,0,2,1,2,2,2,1,1,0,0,df880995b,1.0,3
1,6,102,0,2,1,2,0,1,1,2,2,2,1,1,0,0,5546a54ef,5.0,3
1,2,307,307,2,2,3,5,2,1,3,3,3,1,1,0,0,8019d0c63,3.0,4
2,12,266,0,1,2,7,0,2,2,1,1,1,1,1,0,0,7276be56b,5.0,4
1,6,307,0,1,3,0,0,2,2,2,2,1,1,1,50,0,f64fd2354,1.0,4
2,1,266,0,3,4,7,0,2,1,2,1,2,1,2,0,0,4dcee3363,4.0,1
1,12,109,0,1,3,0,0,3,3,1,1,2,1,1,0,0,3b3349318,1.0,1
2,2,266,266,3,1,7,0,1,1,2,2,3,1,2,0,0,a14f8bd53,4.0,4
1,2,307,103,2,2,0,0,2,1,2,2,2,1,1,0,0,2befe2607,2.0,1
2,4,266,0,1,6,7,0,2,1,2,1,2,1,1,0,0,c3c6b71c8,1.0,1
2,12,266,0,1,1,2,7,1,1,3,3,3,1,1,0,0,467faacc0,3.0,4
1,12,307,0,1,3,4,0,2,2,3,3,3,1,1,1,0,edbffc8cf,1.0,4
1,1,307,218,1,1,2,7,2,2,2,2,2,1,1,0,0,6fc2970d6,4.0,2
1,5,307,141,1,1,7,0,2,1,3,3,2,1,1,0,0,a32e58f2f,4.0,3
1,2,307,307,3,2,7,0,1,1,2,2,2,1,2,0,0,3695274de,3.0,4
2,2,265,266,2,2,6,7,2,1,2,2,2,1,1,0,0,e30bac76c,5.0,2
1,2,307,213,1,3,5,0,2,1,2,2,2,1,1,0,0,04aa54436,2.0,2
1,13,141,0,2,3,0,0,3,1,1,1,1,1,1,0,0,546957a8b,3.0,3
2,1,266,266,3,4,6,7,2,1,2,2,2,1,2,0,0,1e6970298,5.0,2
1,20,189,0,1,1,0,0,3,2,1,1,1,1,1,300,0,01c62e03b,5.0,3
2,1,266,0,2,6,7,0,1,1,2,2,2,1,1,0,0,c9595d1f6,7.0,1
1,1,307,0,2,1,2,7,2,1,2,1,2,1,1,90,0,7759517e2,1.0,3
2,23,265,0,2,1,7,0,2,2,2,3,3,1,1,0,0,a226d8246,1.0,4
1,2,307,0,2,1,5,7,2,1,2,2,2,1,1,0,1,46c5fd256,7.0,3
2,3,292,299,3,2,7,0,2,1,2,2,2,1,3,0,0,2fc5c49c1,5.0,2
1,3,307,109,2,1,2,7,2,2,1,1,2,1,1,0,0,f19658d12,6.0,3
1,2,307,0,1,5,0,0,2,2,3,3,2,1,1,0,0,8913e5b27,5.0,2
1,36,307,0,2,1,2,0,2,1,2,2,1,1,1,0,0,e4efae0f1,3.0,4
1,4,307,307,2,1,7,0,2,1,1,1,2,1,1,100,0,6460390c0,8.0,4
2,120,264,266,2,1,2,7,3,3,3,3,3,1,2,50,0,3cc6084ca,1.0,4
2,6,266,0,2,2,4,7,2,1,2,2,2,1,2,0,0,ab1ed5c13,2.0,4
2,6,266,0,2,1,0,0,2,1,2,2,2,1,1,0,1,0ced977d7,1.0,4
1,2,307,0,1,2,3,0,2,2,1,1,2,1,1,50,0,affeb8b58,2.0,2
2,6,265,0,2,1,2,0,2,2,2,2,2,1,1,0,0,affc18183,1.0,1
1,3,39,188,1,1,7,0,2,1,1,1,2,1,2,0,0,b3a42fc4a,6.0,3
1,2,307,78,3,1,2,7,2,1,1,1,2,1,2,200,0,5366eff00,2.0,3
2,12,292,266,1,2,5,7,3,1,2,2,2,1,1,0,0,caf786c94,5.0,2
1,1,307,103,2,1,2,3,2,1,2,2,2,1,1,0,0,570fb2f6c,3.0,1
2,5,266,0,2,1,7,0,2,1,2,1,2,2,1,0,0,151481179,2.0,3
1,12,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,705ce0ebd,3.0,4
2,24,266,0,2,1,4,7,2,1,1,1,1,1,1,100,0,2fcbb6376,11.0,4
2,2,266,0,1,1,2,7,2,1,1,1,2,1,1,10,0,7dfa1e78c,3.0,2
2,24,266,0,2,1,7,0,2,1,1,1,2,1,1,0,0,c69af3423,2.0,3
1,1,307,0,1,2,7,0,2,1,2,2,2,1,3,0,0,e809f1cb5,17.0,1
2,36,285,0,1,1,0,0,2,2,1,1,2,1,1,0,0,9f41a024f,2.0,1
1,1,307,0,2,2,0,0,2,1,3,3,2,1,1,0,0,538b47698,1.0,3
1,36,109,0,2,4,5,7,2,2,1,1,1,1,1,0,0,3a7b85800,1.0,3
1,1,307,0,3,1,7,0,2,1,2,2,3,1,2,80,0,abb847f55,2.0,3
1,4,213,213,1,1,2,3,2,1,3,3,3,1,1,100,0,4c237475f,5.0,3
2,13,299,0,2,6,7,0,2,2,2,1,1,1,1,0,0,1a3c44785,1.0,4
2,8,265,0,3,3,4,0,2,2,2,1,2,1,4,0,0,40f9864d9,0.0,3
2,5,285,265,2,1,2,7,3,2,2,2,2,1,1,0,0,0ca5a506e,4.0,3
1,60,179,0,2,5,0,0,2,2,1,1,1,1,1,0,0,c6189ea84,2.0,4
1,3,307,0,2,2,4,0,2,1,1,1,1,1,1,0,0,3afb76273,4.0,4
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0,7a785a607,1.0,4
1,3,141,307,2,2,0,0,2,1,1,1,2,1,1,0,0,385b5b8fc,5.0,3
2,2,266,0,3,1,2,7,2,1,2,2,2,1,4,0,0,263e34731,5.0,1
1,6,60,0,2,2,7,0,1,1,1,1,2,1,1,0,0,4cdb41608,6.0,2
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,0,000fb9572,6.0,3
2,36,266,0,1,3,7,0,2,1,1,1,1,1,1,250,0,a2e22831f,5.0,4
1,60,213,0,1,5,7,0,2,2,3,3,3,1,1,0,0,2628915bb,1.0,3
